,Year,Month,Time_Day,Country,Activity,Sex,Fatal_Injury,Age
4606,1937,October,Afternoon,Australia,Swimming,M,Y,25
4607,1937,October,Afternoon,Australia,Swimming,M,Y,18
4608,1937,October,Unknown,Australia,Swimming,M,N,16
4609,1937,October,Unknown,Australia,Surf skiing,M,N,Unknown
4610,1937,Septembrer,Unknown,Croatia,Fishing,M,N,Unknown
4611,1937,Septembrer,Unknown,Scotland,Pleasure boating,Unknown,N,Unknown
4612,1937,Septembrer,Unknown,Scotland,Fishing,Unknown,N,Unknown
4613,1937,Septembrer,Unknown,Scotland,Rowing,M,N,Unknown
4614,1937,August,Noon,Australia,Diving,M,N,38
4615,1937,August,Unknown,Turkey,Swimming,M,N,Unknown
4616,1937,August,Unknown,Panama,Swimming,M,Y,21
4617,1937,July,Unknown,Australia,Pearl diving,M,Y,Unknown
4618,1937,July,Unknown,Italy,Unknown,Unknown,N,Unknown
4619,1937,June,Unknown,Greece,Unknown,Unknown,Y,Unknown
4620,1937,June,Unknown,Australia,Fishing,M,N,Unknown
4621,1937,June,Night,Usa,Swimming,M,Y,14
4622,1937,May,Unknown,Usa,Fishing,M,N,Unknown
4623,1937,May,Night,Australia,Refused permission to cross on the ferry he was swimming across the river,M,Y,33
4624,1937,March,Unknown,Australia,Bathing,M,N,16
4625,1937,March,Unknown,Australia,Swimming,M,Y,43
4626,1937,February,Afternoon,Australia,Swimming,M,Y,32
4627,1937,February,Unknown,Australia,Swimming,Unknown,N,Unknown
4628,1937,February,Night,Australia,Fishing,Unknown,N,Unknown
4629,1937,February,Unknown,Australia,Fishing,M,N,20
4630,1937,February,Night,Australia,12 of the penang s crew were returning to the ship when their 12 dinghy capsized,M,Y,Unknown
4631,1937,January,Unknown,Australia,Holding shark s tail ,M,N,18
4632,1937,Unknown,Unknown,Australia,Unknown,M,N,Unknown
4633,1936,December,Unknown,Usa,Diving,M,N,Unknown
4634,1936,December,Unknown,Australia,Sculling,Unknown,N,Unknown
4635,1936,December,Unknown,Australia,Fishing,Unknown,N,Unknown
4636,1936,December,Noon,Australia,Swimming,M,Y,15
4637,1936,December,Unknown,Australia,Fishing,M,Y,50
4638,1936,November,Unknown,Australia,Spearfishing,M,N,Unknown
4639,1936,Septembrer,Unknown,Usa,Swimming,M,N,Unknown
4640,1936,August,Unknown,Australia,Trochus diving but floating on surface,M,N,Unknown
4641,1936,August,Unknown,Canada,Fishing,Unknown,N,Unknown
4642,1936,August,Unknown,Australia,Pearl diving,M,N,Unknown
4643,1936,August,Unknown,Usa,Fishing,M,N,13
4644,1936,July,Afternoon,Usa,Swimming,M,Y,16
4645,1936,July,Afternoon,Usa,Fishing,Unknown,N,Unknown
4646,1936,July,Unknown,Australia,Diving,M,N,Unknown
4647,1936,July,Unknown,South africa,Fishing,Unknown,N,Unknown
4648,1936,June,Unknown,Australia,Diving,M,Y,16
4649,1936,June,Unknown,Usa,Swimming,M,Y,Unknown
4650,1936,April,Morning,Australia,Diving,M,N,16
4651,1936,April,Unknown,Australia,Diving,Unknown,N,Unknown
4652,1936,March,Unknown,Usa,Fishing,M,N,Unknown
4653,1936,March,Unknown,Australia,Among 31 survivors of crew from the sampan fukulya maru which reached thursday island in rowing boat was a man whose arm had been bitten off by shark the sampan wrecked west of mcarthur island ,M,N,Unknown
4654,1936,March,Unknown,Australia,Diving,M,N,Unknown
4655,1936,March,Unknown,Australia,Rowing ,Unknown,N,Unknown
4656,1936,February,Unknown,Australia,Touching the mouth of a supposedly dead shark,F,N,Unknown
4657,1936,February,Unknown,Australia,Sculling,M,N,Unknown
4658,1936,February,Afternoon,Australia,Swimming,M,Y,14
4659,1936,January,Afternoon,Australia,Swimming,M,Y,13
4660,1936,January,Unknown,Australia,Surfing,M,N,17
4661,1936,January,Unknown,Australia,Paddleskiing,M,N,Unknown
4662,1936,Unknown,Unknown,Australia,Swimming,M,Y,Unknown
4663,1935,December,Unknown,Australia,Cruising,Unknown,N,Unknown
4664,1935,November,Unknown,Australia,Diving,M,N,20
4665,1935,Septembrer,Evening,Usa,Swimming,M,Y,38
4666,1935,Septembrer,Unknown,Papua new guinea,Swimming,M,Y,Unknown
4667,1935,August,Night,Australia,Fell overboard,M,Y,38
4668,1935,August,Unknown,United kingdom,Fishing,M,N,Unknown
4669,1935,August,Unknown,Australia,Diving,M,Y,Unknown
4670,1935,July,Unknown,Usa,Fishing,M,Y,23
4671,1935,July,Unknown,Usa,Fishing,M,Y,53
4672,1935,July,Unknown,Panama,Fishing,M,Y,14
4673,1935,July,Afternoon,Croatia,Swimming,F,Y,22
4674,1935,June,Unknown,Usa,Fishing,M,N,31
4675,1935,June,Unknown,Solomon islands,Fishing,M,Y,Unknown
4676,1935,June,Unknown,Australia,Unknown,Unknown,N,Unknown
4677,1935,June,Unknown,Papua new guinea,Unknown,Unknown,N,Unknown
4678,1935,May,Unknown,South africa,Put foot inside a landed  supposedly dead shark,M,N,Unknown
4679,1935,May,Unknown,Australia,Pearl diving,M,N,Unknown
4680,1935,April,Unknown,Australia,Disappeared 11 days earlier probable homicide victim,M,N,40
4681,1935,April,Unknown,Unknown,Diving,F,N,Unknown
4682,1935,April,Unknown,Usa,Unknown,M,N,Unknown
4683,1935,March,Noon,Australia,Diving,M,N,Unknown
4684,1935,March,Unknown,South africa,Put foot inside mouth of supposedly dead shark,M,N,Unknown
4685,1935,March,Unknown,Australia,Pearl diving,M,N,Unknown
4686,1935,March,Unknown,Australia,Hauling in net with shark in it,M,N,38
4687,1935,March,Unknown,Australia,Surfing,M,N,Unknown
4688,1935,March,Noon,Australia,Swimming,M,Y,27
4689,1935,March,Afternoon,Australia,Standing,M,Y,22
4690,1935,February,Afternoon,Australia,Surfing,M,N,20
4691,1935,January,Unknown,Australia,Fishing,M,N,Unknown
4692,1935,January,Unknown,Australia,Fishing,Unknown,N,Unknown
4693,1935,January,Unknown,Israel,Unknown,Unknown,Y,Unknown
4694,1935,January,Unknown,Australia,Unknown,M,N,5
4695,1934,December,Evening,Australia,Splashing,F,N,13
4696,1934,December,Afternoon,Australia,Swimming,M,Y,19
4697,1934,December,Noon,Australia,Taken as he dived into the water,M,Y,14
4698,1934,December,Noon,Australia,Swimming,M,N,12
4699,1934,October,Unknown,Australia,Bathing,F,Y,38
4700,1934,October,Night,Bermuda,Fishing,M,N,Unknown
4701,1934,October,Unknown,Australia,Freediving for trochus shell submerged ,M,Y,Unknown
4702,1934,Septembrer,Unknown,Bermuda,Fishing,M,N,Unknown
4703,1934,August,Unknown,Italy,Fishing,M,N,Unknown
4704,1934,August,Unknown,Italy,Swimming,F,N,Unknown
4705,1934,August,Unknown,Australia,Dived into sea from launch  bitten immediately,M,Y,Unknown
4706,1934,August,Unknown,Croatia,Swimming,F,Y,18
4707,1934,August,Unknown,Usa,Swimming,M,N,11
4708,1934,July,Unknown,Australia,Fishing,Unknown,N,Unknown
4709,1934,June,Night,Australia,Fishing,M,N,Unknown
4710,1934,June,Unknown,Usa,Standing,M,Y,8
4711,1934,April,Morning,Australia,Body surfing,M,N,34
4712,1934,April,Afternoon,South africa,Swimming,M,Y,Unknown
4713,1934,April,Noon,South africa,Swimming,M,N,12
4714,1934,April,Noon,Australia,Swimming,M,Y,15
4715,1934,March,Afternoon,Australia,Swimming,M,Y,17
4716,1934,March,Unknown,Australia,Fishing,Unknown,N,Unknown
4717,1934,February,Noon,Australia,Splashing in water ,M,N,Unknown
4718,1934,February,Unknown,Chile,Fell into the water,M,Y,Unknown
4719,1934,January,Unknown,Turkey,Fishing,M,N,Unknown
4720,1934,January,Unknown,Australia,Swimming,M,N,15
4721,1934,January,Afternoon,Australia,Swimming,M,N,22
4722,1933,November,Unknown,Australia,Free diving,M,Y,Unknown
4723,1933,November,Unknown,Australia,Pearl diving,M,N,17
4724,1933,October,Unknown,Australia,Diving,M,N,Unknown
4725,1933,Septembrer,Unknown,Israel,Fishing,M,N,Unknown
4726,1933,August,Unknown,Usa,Fishing,M,N,Unknown
4727,1933,August,Unknown,Usa,Bathing,M,N,Unknown
4728,1933,August,Unknown,Usa,Swimming,F,N,Unknown
4729,1933,July,Unknown,Usa,Unknown,M,N,50
4730,1933,July,Unknown,Australia,Pearl diving,M,N,Unknown
4731,1933,June,Unknown,Usa,Sitting in 3 of water,M,N,15
4732,1933,June,Unknown,Usa,Standing,F,N,Unknown
4733,1933,June,Unknown,Australia,Fishing,M,N,Unknown
4734,1933,May,Unknown,Barbados,Yacht of michael howell capsized,Unknown,Y,Unknown
4735,1933,May,Unknown,Australia,Fishing,M,N,Unknown
4736,1933,June,Unknown,Australia,Treading water,M,N,Unknown
4737,1933,May,Unknown,Cuba,Swimming,M,Y,Unknown
4738,1933,April,Unknown,Usa,Swimming,M,Y,24
4739,1933,February,Unknown,Australia,Standing,M,N,Unknown
4740,1933,February,Unknown,Australia,Diving,M,N,Unknown
4741,1933,February,Unknown,Australia,Unknown,Unknown,N,Unknown
4742,1933,February,Unknown,Australia,Fishing,M,N,Unknown
4743,1933,January,Afternoon,Australia,Swimming,M,Y,38
4744,1932,December,Unknown,Australia,Unknown,M,N,Unknown
4745,1932,December,Unknown,New zealand,Fishing,M,N,Unknown
4746,1932,November,Unknown,Cuba,Hurricane  tidal wave,Unknown,Unknown,Unknown
4747,1932,October,Noon,Australia,Swimming,M,N,24
4748,1932,October,Unknown,Cape verde,Swimming,M,Y,27
4749,1932,Septembrer,Unknown,Fiji,Catching a turtle,M,N,Unknown
4750,1932,August,Unknown,Australia,Unknown,M,N,Unknown
4751,1932,August,Unknown,Australia,Unknown,M,N,Unknown
4752,1932,August,Unknown,Usa,Fishing,M,N,Unknown
4753,1932,August,Unknown,Australia,Pearl diving,M,N,Unknown
4754,1932,August,Unknown,Bahamas,On expedition filming a feature movie  standing on tripod,M,N,18
4755,1932,July,Unknown,Usa,Unknown,M,Y,17
4756,1932,July,Unknown,Canada,Fishing,M,N,Unknown
4757,1932,June,Unknown,Usa,Fishing,M,N,32
4758,1932,June,Unknown,Usa,Fishing,M,N,Unknown
4759,1932,June,Unknown,Fiji,Free diving,F,Y,Unknown
4760,1932,May,Unknown,Australia,Pearl diving,M,Y,Unknown
4761,1932,May,Unknown,Australia,Pearl diving,M,N,Unknown
4762,1932,April,Unknown,Philippines,Standing,M,Y,Unknown
4763,1932,April,Unknown,Philippines,Standing,F,Y,Unknown
4764,1932,February,Unknown,Usa,Swimming,M,N,Unknown
4765,1932,February,Unknown,Australia,Fishing,M,N,Unknown
4766,1932,February,Unknown,Philippines,Working near fish traps,M,Y,Unknown
4767,1932,January,Noon,Australia,Swimming,M,N,Unknown
4768,1932,January,Unknown,Australia,Fishing,Unknown,Unknown,Unknown
4769,1932,January,Unknown,Mexico,Fishing,M,Y,36
4770,1932,Unknown,Dusk,South africa,Collecting fish by lamplight in gully,M,N,23
4771,1931,November,Unknown,Australia,Diving,M,N,45
4772,1931,Septembrer,Noon,Jamaica,Diving,M,Y,Unknown
4773,1931,Septembrer,Unknown,Usa,Swimming,M,N,Unknown
4774,1931,Septembrer,Unknown,Usa,Swimming,F,N,20
4775,1931,Septembrer,Unknown,Usa,Fishing,M,Y,Unknown
4776,1931,August,Fatal  wire netting installed at local beac,Cuba,Swimming,M,Y,18
4777,1931,August,Unknown,Usa,Unknown,M,Y,Unknown
4778,1931,August,Unknown,Usa,Fishing,Unknown,N,Unknown
4779,1931,August,Unknown,Cuba,Swimming,M,Y,23
4780,1931,August,Unknown,Cuba,Swimming,M,Y,Unknown
4781,1931,August,Unknown,Usa,Swimming,M,N,Unknown
4782,1931,August,Unknown,Usa,Swimming,M,N,Unknown
4783,1931,August,Unknown,Australia,Fell overboard,M,Y,Unknown
4784,1931,July,Unknown,Fiji,Swimming,M,N,Unknown
4785,1931,July,Unknown,Usa,Swimming,M,N,Unknown
4786,1931,June,Unknown,Usa,Fishing,M,N,Unknown
4787,1931,June,Unknown,Usa,Gaffing  attempting to bring onboard a harpooned shark,M,N,Unknown
4788,1931,June,Unknown,Usa,Crabbing,M,N,Unknown
4789,1931,May,Unknown,Australia,Unknown,Unknown,N,Unknown
4790,1931,April,Unknown,Unknown,Fishing,M,Y,Unknown
4791,1931,March,Unknown,Australia,Fishing,M,Y,19
4792,1931,March,Unknown,Turkey,Fishing,Unknown,N,Unknown
4793,1931,March,Unknown,Australia,Fishing,M,N,Unknown
4794,1931,February,Night,Australia,Swimming,M,Y,39
4795,1931,January,Unknown,Australia,Unknown,M,N,Unknown
4796,1931,January,Unknown,Australia,Pearl diving,M,N,Unknown
4797,1931,January,Afternoon,Australia,Swimming,M,N,18
4798,1931,Unknown,Unknown,Tonga,Swimming,M,Y,Unknown
4799,1931,Unknown,Unknown,Papua new guinea,Unknown,Unknown,Unknown,Unknown
4800,1930,December,Noon,Australia,Swimming,M,N,49
4801,1930,December,Unknown,Australia,Fell overboard,M,Y,Unknown
4802,1930,December,Unknown,Australia,Fishing,Unknown,N,Unknown
4803,1930,December,Unknown,Australia,Unknown,M,Y,Unknown
4804,1930,November,Unknown,Australia,Thrown into water from fishing dinghy,M,N,Unknown
4805,1930,Septembrer,Unknown,Honduras,Swimming,M,Y,Unknown
4806,1930,Septembrer,Unknown,Azores,Unknown,Unknown,N,Unknown
4807,1930,August,Afternoon,Australia,Fishing,M,N,17
4808,1930,August,Unknown,Spain,Swimming,M,N,38
4809,1930,August,Morning,Usa,Swimming,M,N,Unknown
4810,1930,July,Evening,Cuba,Swimming,M,N,29
4811,1930,July,Unknown,Usa,Swimming,M,N,21
4812,1930,June,Unknown,Australia,Unknown,M,Y,Unknown
4813,1930,May,Afternoon,Usa,Swimming,M,N,Unknown
4814,1930,May,Unknown,Turkey,Fishing,M,N,Unknown
4815,1930,May,Unknown,Costa rica,Air disaster,Unknown,Y,Unknown
4816,1930,April,Unknown,South africa,Unknown,M,Y,17
4817,1930,March,Unknown,Usa,Sponge diving,M,N,Unknown
4818,1930,February,Unknown,Australia,Pearl diving,M,N,19
4819,1930,February,Afternoon,Australia,Diving,M,Y,18
4820,1930,February,Unknown,Australia,Removing shark from a trap,M,N,Unknown
4821,1930,January,Unknown,Mexico,Fishing,Unknown,Y,Unknown
4822,1930,January,Afternoon,South africa,Swimming,M,N,23
4823,1930,January,Unknown,Mauritius,Swimming,M,Y,Unknown
4824,1930,Unknown,Unknown,Okinawa,Unknown,M,N,17
4825,1930,Unknown,Unknown,South africa,Swimming,M,Y,Unknown
4826,1929,December,Unknown,Australia,Diving,M,Y,16
4827,1929,December,Unknown,Australia,Diving,M,N,Unknown
4828,1929,December,Unknown,Australia,Bathing,F,N,17
4829,1929,December,Unknown,Australia,Pearl diving,M,N,Unknown
4830,1929,December,Unknown,Australia,Unknown,M,Y,50
4831,1929,November,Unknown,Kiribati,Sea disaster,Unknown,Y,Unknown
4832,1929,November,Unknown,Cuba,Fishing,M,N,Unknown
4833,1929,October,Unknown,Australia,Pearl diving,M,N,Unknown
4834,1929,October,Unknown,Spain,Fishing,M,N,Unknown
4835,1929,Septembrer,Unknown,Australia,Fell from wharf into water  attacked immediately,M,Y,42
4836,1929,August,Unknown,Usa,Bathing,M,N,Unknown
4837,1929,July,Unknown,Mexico,Swimming,M,N,Unknown
4838,1929,July,Unknown,Cape verde,Unknown,F,Y,Unknown
4839,1929,June,Unknown,Usa,Fishing,M,N,Unknown
4840,1929,May,Unknown,Australia,Pearl diving,M,N,Unknown
4841,1929,April,Unknown,Australia,Diving,M,N,Unknown
4842,1929,April,Unknown,Australia,Diving,M,N,Unknown
4843,1929,April,Noon,Australia,Standing,M,N,19
4844,1929,April,Unknown,Australia,Unknown,M,Y,Unknown
4845,1929,April,Unknown,Australia,Swimming,M,Y,Unknown
4846,1929,March,Noon,Usa,Swimming,M,N,26
4847,1929,March,Unknown,Australia,Bathing,M,Y,Unknown
4848,1929,March,Unknown,Australia,Launching rowboat through the surf,M,N,9
4849,1929,March,Unknown,Australia,Launching rowboat through the surf,M,N,12
4850,1929,February,Afternoon,Australia,Body surfing,M,Y,20
4851,1929,February,Unknown,Australia,Canoeing,Unknown,N,Unknown
4852,1929,February,Afternoon,Australia,Swimming,M,Y,39
4853,1929,January,Afternoon,Australia,Swimming,M,Y,Unknown
4854,1929,January,Unknown,New zealand,Bathing,F,N,Unknown
4855,1929,January,Afternoon,Australia,Body surfing,M,Y,14
4856,1929,January,Unknown,Turkey,Fishing,M,Y,Unknown
4857,1929,January,Unknown,Fiji,Diving,M,Y,Unknown
4858,1929,Unknown,Unknown,Australia,Swimming,M,N,Unknown
4859,1929,Unknown,Unknown,Australia,Wading,M,N,Unknown
4860,1929,Unknown,Unknown,Usa,Fishing,M,N,Unknown
4861,1929,Unknown,Unknown,Australia,Unknown,M,N,Unknown
4862,1929,Unknown,Unknown,Usa,Hardhat diving ,M,N,27
4863,1928,December,Unknown,Australia,Pearl diving,M,N,Unknown
4864,1928,November,Unknown,Usa,Fishing,M,N,Unknown
4865,1928,November,Unknown,India,Unknown,M,N,24
4866,1928,November,Unknown,Usa,Sea disaster,M,Y,Unknown
4867,1928,November,Morning,Panama,Swimming,M,Y,17
4868,1928,Septembrer,Unknown,Usa,Fishing,M,N,Unknown
4869,1928,August,Unknown,Usa,Unknown,M,Unknown,Unknown
4870,1928,July,Unknown,Australia,Pearl diving,M,N,Unknown
4871,1928,July,Unknown,Italy,Boating,M,N,Unknown
4872,1928,June,Unknown,Usa,Swimming,M,N,Unknown
4873,1928,May,Noon,India,Unknown,M,Unknown,Unknown
4874,1928,April,Unknown,Australia,Fishing,M,N,Unknown
4875,1928,April,Afternoon,Australia,Treading water,M,N,19
4876,1928,April,Evening,Jamaica,Diving,M,Y,Unknown
4877,1928,April,Morning,Australia,Bathing,M,N,15
4878,1928,April,Afternoon,Australia,Standing,M,Y,28
4879,1928,March,Unknown,Australia,Unknown,M,N,Unknown
4880,1928,February,Unknown,Australia,Pearl diving,M,Y,Unknown
4881,1928,February,Unknown,Costa rica,Swimming,F,N,Unknown
4882,1928,February,Unknown,Costa rica,Swimming,M,N,Unknown
4883,1928,January,Unknown,Australia,Retrieving meat from a cage in the water,M,Y,78
4884,1928,January,Night,Usa,Swimming,Unknown,Y,Unknown
4885,1928,January,Night,Usa,Jumped overboard and swimming,M,Y,Unknown
4886,1928,January,Unknown,South africa,Unknown,F,N,Unknown
4887,1928,January,Noon,South africa,Body surfing,M,N,18
4888,1928,Unknown,Noon,South africa,Standing,M,N,25
4889,1927,December,Noon,South africa,Swimming,M,Y,17
4890,1927,November,Unknown,Australia,The steamer tahiti collided with the ferry greycliffe,Unknown,Y,Unknown
4891,1927,October,Noon,Brazil,Italian liner principessa mafalda sank,Unknown,Y,Unknown
4892,1927,October,Unknown,Australia,Riding horseback across the creek,M,N,Unknown
4893,1927,October,Unknown,Fiji,Standing,M,N,Unknown
4894,1927,July,Unknown,Australia,Unknown,Unknown,N,Unknown
4895,1927,May,Unknown,Philippines,Sea disaster,Unknown,Y,Unknown
4896,1927,May,Unknown,Australia,Walking,M,Y,Unknown
4897,1927,April,Unknown,Australia,Diving,M,N,Unknown
4898,1927,April,Unknown,Australia,Pearl diving,M,N,Unknown
4899,1927,March,Afternoon,Australia,Body surfing,M,N,17
4900,1927,February,Unknown,Nicaragua,Feeling the shark s teeth,M,N,Unknown
4901,1927,February,Unknown,Australia,Attempting to rescue drowning man,M,N,Unknown
4902,1927,February,Unknown,New zealand,Fishing,M,N,70
4903,1927,January,Noon,South africa,Body surfing,M,N,Unknown
4904,1927,January,Unknown,Usa,Swimming,M,N,Unknown
4905,1927,January,Noon,Australia,Swimming,M,Y,15
4906,1927,Unknown,Unknown,Australia,Swimming,M,Y,10
4907,1927,Unknown,Unknown,Australia,Pearl diving,M,N,Unknown
4908,1926,December,Unknown,Australia,Diving,M,Y,Unknown
4909,1926,November,Unknown,Australia,Diving,M,N,Unknown
4910,1926,October,Unknown,Papua new guinea,Jumped into the water,M,Y,Unknown
4911,1926,October,Noon,Australia,Bathing,M,N,17
4912,1926,October,Night,Bermuda,British patrol boat 1250 ton hms valerian foundered in a hurricane,Unknown,N,Unknown
4913,1926,Septembrer,Unknown,Papua new guinea,Jumped out of canoe,M,Y,Unknown
4914,1926,August,Unknown,Usa,Swimming,M,Y,18
4915,1926,July,Noon,Italy,Swimming,M,Y,20
4916,1926,July,Unknown,Usa,Fishing,M,N,Unknown
4917,1926,July,,Usa,Swimming,M,N,15
4918,1926,July,Unknown,Spain,Bathing,M,N,Unknown
4919,1926,May,Unknown,Usa,Swimming,M,Y,Unknown
4920,1926,April,Night,South atlantic ocean,Fell overboard,M,N,26
4921,1926,April,Afternoon,Usa,Swimming,F,N,Unknown
4922,1926,March,Afternoon,Australia,Swimming,F,Y,Unknown
4923,1926,January,Unknown,South africa,Swimming,M,N,Unknown
4924,1926,January,Unknown,Australia,Unknown,M,N,Unknown
4925,1926,Unknown,Unknown,Monaco,Unknown,M,Y,Unknown
4926,1926,Unknown,Unknown,New zealand,Shark hoisted on board liner tahiti,M,N,Unknown
4927,1926,Unknown,Unknown,Singapore,Dived onto shark from floating stage,F,Y,Unknown
4928,1926,Unknown,Unknown,South africa,Swimming,M,Unknown,Unknown
4929,1925,November,Afternoon,Australia,Floating on his back,M,Y,55
4930,1925,November,Unknown,Usa,Unknown,Unknown,N,Unknown
4931,1925,November,Unknown,Usa,Unknown,M,N,Unknown
4932,1925,Septembrer,Unknown,Spain,Fishing,M,N,Unknown
4933,1925,Septembrer,Morning,England,Fishing,M,N,Unknown
4934,1925,August,Unknown,Usa,Swimming,F,N,Unknown
4935,1925,June,Unknown,Australia,Unknown,Unknown,Unknown,Unknown
4936,1925,May,Unknown,Usa,Unknown,M,N,Unknown
4937,1925,March,Afternoon,Australia,Bathing,M,N,16
4938,1925,March,Afternoon,Australia,Swimming,M,Y,16
4939,1925,March,Unknown,Papua new guinea,Swimming,M,Y,Unknown
4940,1925,January,Unknown,Usa,Swimming,M,N,Unknown
4941,1925,January,Unknown,Canada,Diving,M,N,Unknown
4942,1925,Unknown,Unknown,Fiji,Diving,M,N,Unknown
4943,1924,November,Unknown,Mexico,The ward liner esperanza stranded during a gale  she leapt overboard to rescue her dog which had been swept overboard ,F,Y,Unknown
4944,1924,November,Midnig,Panama,Inebriated woke from sleep and fell off deck into the water ,M,N,35
4945,1924,November,Afternon,Usa,Bathing,M,Y,35
4946,1924,October,Unknown,French polynesia,Pearl diving,M,N,Unknown
4947,1924,October,Unknown,Australia,Bathing,M,N,Unknown
4948,1924,July,Unknown,Usa,Standing,M,N,Unknown
4949,1924,July,Unknown,England,Fishing,M,N,Unknown
4950,1924,July,Unknown,Usa,Fishing,M,N,14
4951,1924,June,Evening,Usa,Removing shark from a net,M,N,Unknown
4952,1924,April,Noon,Australia,Fishing,M,Y,20
4953,1924,April,Unknown,Panama,Floating after falling or jumping off the standard oil tanker frederick w weller,M,N,21
4954,1924,April,Unknown,Australia,Swimming,M,N,Unknown
4955,1924,March,Unknown,Solomon islands,Swimming,M,N,Unknown
4956,1924,March,Unknown,Spain,Fishing,Unknown,N,Unknown
4957,1924,February,Evening,Australia,Bathing,F,N,30
4958,1924,February,Afternoon,Australia,Bathing,M,Unknown,Unknown
4959,1924,January,Afternoon,South africa,Swimming,M,Y,22
4960,1924,January,Noon,South africa,Swimming,M,N,Unknown
4961,1924,January,Afternoon,Australia,Had just dived into water  was swimming,M,Y,16
4962,1923,December,Unknown,Australia,Swimming,M,N,Unknown
4963,1923,December,Unknown,Australia,Fishing,M,Y,Unknown
4964,1923,November,Unknown,Australia,Dry shelling,M,Y,Unknown
4965,1923,November,Unknown,Australia,Fishing,M,Y,Unknown
4966,1923,October,Unknown,Australia,Sailing,M,Y,Unknown
4967,1923,October,Unknown,Australia,Fishing,Unknown,N,Unknown
4968,1923,October,Unknown,Australia,Pearl diving,M,N,Unknown
4969,1923,August,Night,Guyana,Fishing,M,N,Unknown
4970,1923,July,Unknown,Australia,Diving,M,N,Unknown
4971,1923,June,Unknown,Australia,After rowing skiff was holed by shark he was attempting to swim ashore,M,Y,Unknown
4972,1923,June,Unknown,Mexico,Dismantling cable buoys of the cable ship all america,Unknown,N,Unknown
4973,1923,May,Unknown,Australia,Wading,M,N,Unknown
4974,1923,May,Day,Australia,Diving,M,Y,Unknown
4975,1923,March,Unknown,Australia,Diving,M,N,Unknown
4976,1923,February,Unknown,Usa,Swimming,M,N,25
4977,1923,January,Unknown,Australia,Unknown,M,Unknown,Unknown
4978,1923,January,Unknown,Australia,Swimming,M,Y,13
4979,1923,January,Unknown,Cuba,Seaplane columbus ditched in the sea,M,Y,Unknown
4980,1923,Unknown,Unknown,Usa,Fishing,M,N,Unknown
4981,1923,Unknown,Unknown,Philippines,Unknown,M,Y,Unknown
4982,1923,Unknown,Unknown,Usa,Hoisting shark aboard fishing boat,M,N,Unknown
4983,1922,Unknown,Unknown,Usa,Hoisting shark aboard fishing boat,M,N,Unknown
4984,1922,December,Unknown,Usa,Bathing,F,Y,Unknown
4985,1922,December,Morning,Australia,Bathing,M,Y,19
4986,1922,Septembrer,Unknown,Barbados,Fishing,M,Y,16
4987,1922,October,Unknown,Australia,Sailing,M,Unknown,Unknown
4988,1922,Septembrer,Unknown,Usa,Freediving inspecting kaunakakai wharf construction after blasting  dredging ,M,N,Unknown
4989,1922,Septembrer,Unknown,England,Swimming,M,Y,Unknown
4990,1922,Septembrer,Unknown,Usa,Fishing,Unknown,N,Unknown
4991,1922,July,Unknown,Usa,Unknown,M,N,Unknown
4992,1922,June,Unknown,Usa,Floating,F,Y,18
4993,1922,May,Morning,Jamaica,Swimming,M,Y,19
4994,1922,May,A m ,South africa,Swimming,M,N,18
4995,1922,April,Unknown,Australia,Swimming,M,Y,Unknown
4996,1922,March,Unknown,Jamaica,Fishing,M,N,Unknown
4997,1922,March,Unknown,Jamaica,Standing,F,Y,14
4998,1922,March,Noon,Australia,Bathing,M,Y,21
4999,1922,February,Unknown,Australia,Swimming,M,Y,Unknown
5000,1922,February,Afternoon,Australia,Swimming,M,Y,18
5001,1922,January,Unknown,Iraq,Bathing,M,Y,Unknown
5002,1922,January,Afternoon,Australia,Swimming,M,Y,54
5003,1922,January,Afternoon,Australia,Standing,M,N,Unknown
5004,1922,January,Evening,Australia,Surfing,M,Y,26
5005,1921,December,Unknown,Australia,Swimming,M,N,20
5006,1921,November,Morning,Australia,Fell from his father s back into the water,M,Y,8
5007,1921,November,Morning,Australia,Wading,M,N,40
5008,1921,November,Unknown,Fiji,Swimming,Unknown,Y,Unknown
5009,1921,October,Unknown,Australia,Diving,M,N,Unknown
5010,1921,October,Noon,Australia,Diving,M,Y,22
5011,1921,Septembrer,Unknown,England,Fishing,M,N,Unknown
5012,1921,August,Unknown,Australia,Unknown,M,N,Unknown
5013,1921,August,Afternoon,Philippines,Swimming,M,Y,21
5014,1921,January,Unknown,Philippines,Unknown,Unknown,Unknown,Unknown
5015,1920,November,Unknown,Australia,Wading,M,N,Unknown
5016,1921,August,Afternoon,Haiti,Dived into a school of baitfish,M,Y,Unknown
5017,1920,November,Unknown,Australia,Standing,M,N,Unknown
5018,1920,November,Unknown,Philippines,The coastwise steamer san basilio capsized in a typhoon,Unknown,Y,Unknown
5019,1920,July,Unknown,Usa,Swimming,M,Y,30
5020,1920,July,Unknown,Australia,Diving,M,N,Unknown
5021,1920,June,Afternoon,Usa,Swimming,M,N,13
5022,1920,June,Unknown,Canada,Harpooned shark,Unknown,N,Unknown
5023,1920,March,Unknown,Australia,Boat capsized swimming to shore,M,N,20
5024,1920,January,Unknown,Australia,Diving,M,N,Unknown
5025,1920,February,Afternoon,South africa,Floating face down,F,N,18
5026,1920,January,Unknown,Australia,Free diving,M,Y,Unknown
5027,1920,January,Morning,Australia,Swimming,M,Y,12
